"","state_to","state_from","flow","year","st_to","st_from"
"6593","Missouri","Illinois",21200,2007,"MO","IL"
"6594","Missouri","Indiana",2537,2007,"MO","IN"
"6595","Missouri","Iowa",5555,2007,"MO","IA"
"6596","Missouri","Kansas",21441,2007,"MO","KS"
"6597","Missouri","Kentucky",455,2007,"MO","KY"
"6598","Missouri","Louisiana",1695,2007,"MO","LA"
"6599","Missouri","Maine",416,2007,"MO","ME"
"6600","Missouri","Maryland",991,2007,"MO","MD"
"6601","Missouri","Massachusetts",576,2007,"MO","MA"
"6602","Missouri","Michigan",2957,2007,"MO","MI"
"6603","Missouri","Minnesota",2735,2007,"MO","MN"
"6604","Missouri","Mississippi",2038,2007,"MO","MS"
"6605","Missouri","Montana",228,2007,"MO","MT"
"6606","Missouri","Nebraska",3027,2007,"MO","NE"
"6607","Missouri","Nevada",1148,2007,"MO","NV"
"6608","Missouri","New Hampshire",0,2007,"MO","NH"
"6609","Missouri","New Jersey",1679,2007,"MO","NJ"
"6610","Missouri","New Mexico",1574,2007,"MO","NM"
"6611","Missouri","New York",4282,2007,"MO","NY"
"6612","Missouri","North Carolina",2351,2007,"MO","NC"
"6613","Missouri","North Dakota",326,2007,"MO","ND"
"6614","Missouri","Ohio",3606,2007,"MO","OH"
"6615","Missouri","Oklahoma",5431,2007,"MO","OK"
"6616","Missouri","Oregon",583,2007,"MO","OR"
"6617","Missouri","Pennsylvania",2348,2007,"MO","PA"
"6618","Missouri","Puerto Rico",68,2007,"MO","PR"
"6619","Missouri","Rhode Island",307,2007,"MO","RI"
"6620","Missouri","South Carolina",1338,2007,"MO","SC"
"6621","Missouri","South Dakota",390,2007,"MO","SD"
"6622","Missouri","Tennessee",4372,2007,"MO","TN"
"6623","Missouri","Texas",11669,2007,"MO","TX"
"6624","Missouri","Utah",1468,2007,"MO","UT"
"6625","Missouri","Vermont",214,2007,"MO","VT"
"6626","Missouri","Virginia",4748,2007,"MO","VA"
"6627","Missouri","Washington",2743,2007,"MO","WA"
"6628","Missouri","West Virginia",407,2007,"MO","WV"
"6629","Missouri","Wisconsin",1147,2007,"MO","WI"
"6630","Missouri","Wyoming",593,2007,"MO","WY"
"6631","Montana","Alabama",266,2007,"MT","AL"
"6632","Montana","Alaska",1624,2007,"MT","AK"
"6633","Montana","Arizona",806,2007,"MT","AZ"
"6634","Montana","Arkansas",387,2007,"MT","AR"
"6635","Montana","California",5484,2007,"MT","CA"
"6636","Montana","Colorado",1916,2007,"MT","CO"
"6637","Montana","Connecticut",127,2007,"MT","CT"
"6638","Montana","Delaware",0,2007,"MT","DE"
"6639","Montana","District of Columbia",19,2007,"MT","DC"
"6640","Montana","Florida",211,2007,"MT","FL"
"6641","Montana","Georgia",818,2007,"MT","GA"
"6642","Montana","Hawaii",110,2007,"MT","HI"
"6643","Montana","Idaho",2320,2007,"MT","ID"
"6644","Montana","Illinois",354,2007,"MT","IL"
"6645","Montana","Indiana",319,2007,"MT","IN"
"6646","Montana","Iowa",210,2007,"MT","IA"
"6647","Montana","Kansas",196,2007,"MT","KS"
"6648","Montana","Kentucky",497,2007,"MT","KY"
"6649","Montana","Louisiana",301,2007,"MT","LA"
"6650","Montana","Maine",0,2007,"MT","ME"
"6651","Montana","Maryland",207,2007,"MT","MD"
"6652","Montana","Massachusetts",9,2007,"MT","MA"
"6653","Montana","Michigan",388,2007,"MT","MI"
"6654","Montana","Minnesota",779,2007,"MT","MN"
"6655","Montana","Mississippi",191,2007,"MT","MS"
"6656","Montana","Missouri",864,2007,"MT","MO"
"6657","Montana","Nebraska",187,2007,"MT","NE"
"6658","Montana","Nevada",1038,2007,"MT","NV"
"6659","Montana","New Hampshire",137,2007,"MT","NH"
"6660","Montana","New Jersey",579,2007,"MT","NJ"
"6661","Montana","New Mexico",249,2007,"MT","NM"
"6662","Montana","New York",618,2007,"MT","NY"
"6663","Montana","North Carolina",273,2007,"MT","NC"
"6664","Montana","North Dakota",1904,2007,"MT","ND"
"6665","Montana","Ohio",456,2007,"MT","OH"
"6666","Montana","Oklahoma",334,2007,"MT","OK"
"6667","Montana","Oregon",1249,2007,"MT","OR"
"6668","Montana","Pennsylvania",396,2007,"MT","PA"
"6669","Montana","Puerto Rico",0,2007,"MT","PR"
"6670","Montana","Rhode Island",130,2007,"MT","RI"
"6671","Montana","South Carolina",74,2007,"MT","SC"
"6672","Montana","South Dakota",300,2007,"MT","SD"
"6673","Montana","Tennessee",834,2007,"MT","TN"
"6674","Montana","Texas",1409,2007,"MT","TX"
"6675","Montana","Utah",914,2007,"MT","UT"
"6676","Montana","Vermont",0,2007,"MT","VT"
"6677","Montana","Virginia",0,2007,"MT","VA"
"6678","Montana","Washington",3543,2007,"MT","WA"
"6679","Montana","West Virginia",0,2007,"MT","WV"
"6680","Montana","Wisconsin",412,2007,"MT","WI"
"6681","Montana","Wyoming",2418,2007,"MT","WY"
"6682","Nebraska","Alabama",313,2007,"NE","AL"
"6683","Nebraska","Alaska",191,2007,"NE","AK"
"6684","Nebraska","Arizona",3045,2007,"NE","AZ"
"6685","Nebraska","Arkansas",681,2007,"NE","AR"
"6686","Nebraska","California",4105,2007,"NE","CA"
"6687","Nebraska","Colorado",3277,2007,"NE","CO"
"6688","Nebraska","Connecticut",387,2007,"NE","CT"
"6689","Nebraska","Delaware",0,2007,"NE","DE"
"6690","Nebraska","District of Columbia",0,2007,"NE","DC"
"6691","Nebraska","Florida",971,2007,"NE","FL"
"6692","Nebraska","Georgia",403,2007,"NE","GA"
"6693","Nebraska","Hawaii",579,2007,"NE","HI"
"6694","Nebraska","Idaho",653,2007,"NE","ID"
"6695","Nebraska","Illinois",716,2007,"NE","IL"
"6696","Nebraska","Indiana",884,2007,"NE","IN"
"6697","Nebraska","Iowa",7666,2007,"NE","IA"
"6698","Nebraska","Kansas",4416,2007,"NE","KS"
"6699","Nebraska","Kentucky",39,2007,"NE","KY"
"6700","Nebraska","Louisiana",450,2007,"NE","LA"
"6701","Nebraska","Maine",0,2007,"NE","ME"
"6702","Nebraska","Maryland",372,2007,"NE","MD"
"6703","Nebraska","Massachusetts",75,2007,"NE","MA"
"6704","Nebraska","Michigan",934,2007,"NE","MI"
"6705","Nebraska","Minnesota",1647,2007,"NE","MN"
"6706","Nebraska","Mississippi",648,2007,"NE","MS"
"6707","Nebraska","Missouri",3315,2007,"NE","MO"
"6708","Nebraska","Montana",486,2007,"NE","MT"
"6709","Nebraska","Nevada",880,2007,"NE","NV"
"6710","Nebraska","New Hampshire",140,2007,"NE","NH"
"6711","Nebraska","New Jersey",0,2007,"NE","NJ"
"6712","Nebraska","New Mexico",230,2007,"NE","NM"
"6713","Nebraska","New York",662,2007,"NE","NY"
"6714","Nebraska","North Carolina",343,2007,"NE","NC"
"6715","Nebraska","North Dakota",109,2007,"NE","ND"
"6716","Nebraska","Ohio",924,2007,"NE","OH"
"6717","Nebraska","Oklahoma",1735,2007,"NE","OK"
"6718","Nebraska","Oregon",637,2007,"NE","OR"
"6719","Nebraska","Pennsylvania",131,2007,"NE","PA"
"6720","Nebraska","Puerto Rico",101,2007,"NE","PR"
"6721","Nebraska","Rhode Island",337,2007,"NE","RI"
"6722","Nebraska","South Carolina",127,2007,"NE","SC"
"6723","Nebraska","South Dakota",2487,2007,"NE","SD"
"6724","Nebraska","Tennessee",422,2007,"NE","TN"
"6725","Nebraska","Texas",2391,2007,"NE","TX"
"6726","Nebraska","Utah",275,2007,"NE","UT"
"6727","Nebraska","Vermont",52,2007,"NE","VT"
"6728","Nebraska","Virginia",217,2007,"NE","VA"
"6729","Nebraska","Washington",1010,2007,"NE","WA"
"6730","Nebraska","West Virginia",59,2007,"NE","WV"
"6731","Nebraska","Wisconsin",1250,2007,"NE","WI"
"6732","Nebraska","Wyoming",1196,2007,"NE","WY"
"6733","Nevada","Alabama",1234,2007,"NV","AL"
"6734","Nevada","Alaska",480,2007,"NV","AK"
"6735","Nevada","Arizona",6981,2007,"NV","AZ"
"6736","Nevada","Arkansas",418,2007,"NV","AR"
"6737","Nevada","California",53489,2007,"NV","CA"
"6738","Nevada","Colorado",3871,2007,"NV","CO"
"6739","Nevada","Connecticut",378,2007,"NV","CT"
"6740","Nevada","Delaware",282,2007,"NV","DE"
"6741","Nevada","District of Columbia",132,2007,"NV","DC"
"6742","Nevada","Florida",3356,2007,"NV","FL"
"6743","Nevada","Georgia",1114,2007,"NV","GA"
"6744","Nevada","Hawaii",1584,2007,"NV","HI"
"6745","Nevada","Idaho",1920,2007,"NV","ID"
"6746","Nevada","Illinois",4268,2007,"NV","IL"
"6747","Nevada","Indiana",629,2007,"NV","IN"
"6748","Nevada","Iowa",1880,2007,"NV","IA"
"6749","Nevada","Kansas",290,2007,"NV","KS"
"6750","Nevada","Kentucky",388,2007,"NV","KY"
"6751","Nevada","Louisiana",233,2007,"NV","LA"
"6752","Nevada","Maine",312,2007,"NV","ME"
"6753","Nevada","Maryland",1333,2007,"NV","MD"
"6754","Nevada","Massachusetts",691,2007,"NV","MA"
"6755","Nevada","Michigan",6035,2007,"NV","MI"
"6756","Nevada","Minnesota",1099,2007,"NV","MN"
"6757","Nevada","Mississippi",818,2007,"NV","MS"
"6758","Nevada","Missouri",1369,2007,"NV","MO"
"6759","Nevada","Montana",392,2007,"NV","MT"
"6760","Nevada","Nebraska",595,2007,"NV","NE"
"6761","Nevada","New Hampshire",326,2007,"NV","NH"
"6762","Nevada","New Jersey",1028,2007,"NV","NJ"
"6763","Nevada","New Mexico",2338,2007,"NV","NM"
"6764","Nevada","New York",4136,2007,"NV","NY"
"6765","Nevada","North Carolina",653,2007,"NV","NC"
"6766","Nevada","North Dakota",247,2007,"NV","ND"
"6767","Nevada","Ohio",2050,2007,"NV","OH"
"6768","Nevada","Oklahoma",865,2007,"NV","OK"
"6769","Nevada","Oregon",3119,2007,"NV","OR"
"6770","Nevada","Pennsylvania",1561,2007,"NV","PA"
"6771","Nevada","Puerto Rico",263,2007,"NV","PR"
"6772","Nevada","Rhode Island",155,2007,"NV","RI"
"6773","Nevada","South Carolina",251,2007,"NV","SC"
"6774","Nevada","South Dakota",107,2007,"NV","SD"
"6775","Nevada","Tennessee",344,2007,"NV","TN"
"6776","Nevada","Texas",6609,2007,"NV","TX"
"6777","Nevada","Utah",2881,2007,"NV","UT"
"6778","Nevada","Vermont",0,2007,"NV","VT"
"6779","Nevada","Virginia",735,2007,"NV","VA"
"6780","Nevada","Washington",4275,2007,"NV","WA"
"6781","Nevada","West Virginia",0,2007,"NV","WV"
"6782","Nevada","Wisconsin",873,2007,"NV","WI"
"6783","Nevada","Wyoming",462,2007,"NV","WY"
"6784","New Hampshire","Alabama",203,2007,"NH","AL"
"6785","New Hampshire","Alaska",0,2007,"NH","AK"
"6786","New Hampshire","Arizona",451,2007,"NH","AZ"
"6787","New Hampshire","Arkansas",229,2007,"NH","AR"
"6788","New Hampshire","California",1500,2007,"NH","CA"
"6789","New Hampshire","Colorado",243,2007,"NH","CO"
"6790","New Hampshire","Connecticut",3754,2007,"NH","CT"
"6791","New Hampshire","Delaware",64,2007,"NH","DE"
"6792","New Hampshire","District of Columbia",296,2007,"NH","DC"
"6793","New Hampshire","Florida",2817,2007,"NH","FL"
"6794","New Hampshire","Georgia",1001,2007,"NH","GA"
"6795","New Hampshire","Hawaii",295,2007,"NH","HI"
"6796","New Hampshire","Idaho",20,2007,"NH","ID"
"6797","New Hampshire","Illinois",1556,2007,"NH","IL"
"6798","New Hampshire","Indiana",0,2007,"NH","IN"
"6799","New Hampshire","Iowa",286,2007,"NH","IA"
"6800","New Hampshire","Kansas",83,2007,"NH","KS"
"6801","New Hampshire","Kentucky",96,2007,"NH","KY"
"6802","New Hampshire","Louisiana",0,2007,"NH","LA"
"6803","New Hampshire","Maine",4786,2007,"NH","ME"
"6804","New Hampshire","Maryland",279,2007,"NH","MD"
"6805","New Hampshire","Massachusetts",17754,2007,"NH","MA"
"6806","New Hampshire","Michigan",576,2007,"NH","MI"
"6807","New Hampshire","Minnesota",0,2007,"NH","MN"
"6808","New Hampshire","Mississippi",30,2007,"NH","MS"
"6809","New Hampshire","Missouri",274,2007,"NH","MO"
"6810","New Hampshire","Montana",19,2007,"NH","MT"
"6811","New Hampshire","Nebraska",0,2007,"NH","NE"
"6812","New Hampshire","Nevada",505,2007,"NH","NV"
"6813","New Hampshire","New Jersey",903,2007,"NH","NJ"
"6814","New Hampshire","New Mexico",0,2007,"NH","NM"
"6815","New Hampshire","New York",1882,2007,"NH","NY"
"6816","New Hampshire","North Carolina",308,2007,"NH","NC"
"6817","New Hampshire","North Dakota",0,2007,"NH","ND"
"6818","New Hampshire","Ohio",994,2007,"NH","OH"
"6819","New Hampshire","Oklahoma",0,2007,"NH","OK"
"6820","New Hampshire","Oregon",249,2007,"NH","OR"
"6821","New Hampshire","Pennsylvania",1194,2007,"NH","PA"
"6822","New Hampshire","Puerto Rico",43,2007,"NH","PR"
"6823","New Hampshire","Rhode Island",747,2007,"NH","RI"
"6824","New Hampshire","South Carolina",316,2007,"NH","SC"
"6825","New Hampshire","South Dakota",21,2007,"NH","SD"
"6826","New Hampshire","Tennessee",167,2007,"NH","TN"
"6827","New Hampshire","Texas",825,2007,"NH","TX"
"6828","New Hampshire","Utah",301,2007,"NH","UT"
"6829","New Hampshire","Vermont",3772,2007,"NH","VT"
"6830","New Hampshire","Virginia",1527,2007,"NH","VA"
"6831","New Hampshire","Washington",560,2007,"NH","WA"
"6832","New Hampshire","West Virginia",0,2007,"NH","WV"
"6833","New Hampshire","Wisconsin",295,2007,"NH","WI"
"6834","New Hampshire","Wyoming",0,2007,"NH","WY"
"6835","New Jersey","Alabama",824,2007,"NJ","AL"
"6836","New Jersey","Alaska",175,2007,"NJ","AK"
"6837","New Jersey","Arizona",426,2007,"NJ","AZ"
"6838","New Jersey","Arkansas",215,2007,"NJ","AR"
"6839","New Jersey","California",5407,2007,"NJ","CA"
"6840","New Jersey","Colorado",917,2007,"NJ","CO"
"6841","New Jersey","Connecticut",2973,2007,"NJ","CT"
"6842","New Jersey","Delaware",1494,2007,"NJ","DE"
"6843","New Jersey","District of Columbia",101,2007,"NJ","DC"
"6844","New Jersey","Florida",12129,2007,"NJ","FL"
"6845","New Jersey","Georgia",2647,2007,"NJ","GA"
"6846","New Jersey","Hawaii",233,2007,"NJ","HI"
"6847","New Jersey","Idaho",47,2007,"NJ","ID"
"6848","New Jersey","Illinois",1630,2007,"NJ","IL"
"6849","New Jersey","Indiana",1396,2007,"NJ","IN"
"6850","New Jersey","Iowa",53,2007,"NJ","IA"
"6851","New Jersey","Kansas",669,2007,"NJ","KS"
"6852","New Jersey","Kentucky",604,2007,"NJ","KY"
"6853","New Jersey","Louisiana",628,2007,"NJ","LA"
"6854","New Jersey","Maine",606,2007,"NJ","ME"
"6855","New Jersey","Maryland",4879,2007,"NJ","MD"
"6856","New Jersey","Massachusetts",4948,2007,"NJ","MA"
"6857","New Jersey","Michigan",1934,2007,"NJ","MI"
"6858","New Jersey","Minnesota",509,2007,"NJ","MN"
"6859","New Jersey","Mississippi",102,2007,"NJ","MS"
"6860","New Jersey","Missouri",382,2007,"NJ","MO"
"6861","New Jersey","Montana",0,2007,"NJ","MT"
"6862","New Jersey","Nebraska",88,2007,"NJ","NE"
"6863","New Jersey","Nevada",643,2007,"NJ","NV"
"6864","New Jersey","New Hampshire",1199,2007,"NJ","NH"
"6865","New Jersey","New Mexico",355,2007,"NJ","NM"
"6866","New Jersey","New York",52294,2007,"NJ","NY"
"6867","New Jersey","North Carolina",4287,2007,"NJ","NC"
"6868","New Jersey","North Dakota",242,2007,"NJ","ND"
"6869","New Jersey","Ohio",1850,2007,"NJ","OH"
"6870","New Jersey","Oklahoma",308,2007,"NJ","OK"
"6871","New Jersey","Oregon",156,2007,"NJ","OR"
"6872","New Jersey","Pennsylvania",23391,2007,"NJ","PA"
"6873","New Jersey","Puerto Rico",2179,2007,"NJ","PR"
"6874","New Jersey","Rhode Island",795,2007,"NJ","RI"
"6875","New Jersey","South Carolina",695,2007,"NJ","SC"
"6876","New Jersey","South Dakota",210,2007,"NJ","SD"
"6877","New Jersey","Tennessee",1581,2007,"NJ","TN"
"6878","New Jersey","Texas",1976,2007,"NJ","TX"
"6879","New Jersey","Utah",248,2007,"NJ","UT"
"6880","New Jersey","Vermont",649,2007,"NJ","VT"
"6881","New Jersey","Virginia",5286,2007,"NJ","VA"
"6882","New Jersey","Washington",2491,2007,"NJ","WA"
"6883","New Jersey","West Virginia",0,2007,"NJ","WV"
"6884","New Jersey","Wisconsin",1053,2007,"NJ","WI"
"6885","New Jersey","Wyoming",0,2007,"NJ","WY"
"6886","New Mexico","Alabama",413,2007,"NM","AL"
"6887","New Mexico","Alaska",235,2007,"NM","AK"
"6888","New Mexico","Arizona",11013,2007,"NM","AZ"
"6889","New Mexico","Arkansas",159,2007,"NM","AR"
"6890","New Mexico","California",9323,2007,"NM","CA"
"6891","New Mexico","Colorado",5273,2007,"NM","CO"
"6892","New Mexico","Connecticut",0,2007,"NM","CT"
"6893","New Mexico","Delaware",39,2007,"NM","DE"
"6894","New Mexico","District of Columbia",118,2007,"NM","DC"
"6895","New Mexico","Florida",2661,2007,"NM","FL"
"6896","New Mexico","Georgia",476,2007,"NM","GA"
"6897","New Mexico","Hawaii",341,2007,"NM","HI"
"6898","New Mexico","Idaho",834,2007,"NM","ID"
"6899","New Mexico","Illinois",1231,2007,"NM","IL"
"6900","New Mexico","Indiana",609,2007,"NM","IN"
"6901","New Mexico","Iowa",257,2007,"NM","IA"
"6902","New Mexico","Kansas",76,2007,"NM","KS"
"6903","New Mexico","Kentucky",506,2007,"NM","KY"
"6904","New Mexico","Louisiana",102,2007,"NM","LA"
"6905","New Mexico","Maine",476,2007,"NM","ME"
"6906","New Mexico","Maryland",607,2007,"NM","MD"
"6907","New Mexico","Massachusetts",701,2007,"NM","MA"
"6908","New Mexico","Michigan",478,2007,"NM","MI"
"6909","New Mexico","Minnesota",913,2007,"NM","MN"
"6910","New Mexico","Mississippi",608,2007,"NM","MS"
"6911","New Mexico","Missouri",1320,2007,"NM","MO"
"6912","New Mexico","Montana",21,2007,"NM","MT"
"6913","New Mexico","Nebraska",317,2007,"NM","NE"
"6914","New Mexico","Nevada",2411,2007,"NM","NV"
"6915","New Mexico","New Hampshire",155,2007,"NM","NH"
"6916","New Mexico","New Jersey",656,2007,"NM","NJ"
"6917","New Mexico","New York",808,2007,"NM","NY"
"6918","New Mexico","North Carolina",985,2007,"NM","NC"
"6919","New Mexico","North Dakota",297,2007,"NM","ND"
"6920","New Mexico","Ohio",1148,2007,"NM","OH"
"6921","New Mexico","Oklahoma",540,2007,"NM","OK"
"6922","New Mexico","Oregon",1264,2007,"NM","OR"
"6923","New Mexico","Pennsylvania",1372,2007,"NM","PA"
"6924","New Mexico","Puerto Rico",182,2007,"NM","PR"
"6925","New Mexico","Rhode Island",49,2007,"NM","RI"
"6926","New Mexico","South Carolina",621,2007,"NM","SC"
"6927","New Mexico","South Dakota",85,2007,"NM","SD"
"6928","New Mexico","Tennessee",485,2007,"NM","TN"
"6929","New Mexico","Texas",13788,2007,"NM","TX"
"6930","New Mexico","Utah",1272,2007,"NM","UT"
"6931","New Mexico","Vermont",0,2007,"NM","VT"
"6932","New Mexico","Virginia",1393,2007,"NM","VA"
"6933","New Mexico","Washington",1860,2007,"NM","WA"
"6934","New Mexico","West Virginia",57,2007,"NM","WV"
"6935","New Mexico","Wisconsin",859,2007,"NM","WI"
"6936","New Mexico","Wyoming",28,2007,"NM","WY"
"6937","New York","Alabama",1265,2007,"NY","AL"
"6938","New York","Alaska",3340,2007,"NY","AK"
"6939","New York","Arizona",3033,2007,"NY","AZ"
"6940","New York","Arkansas",618,2007,"NY","AR"
"6941","New York","California",21844,2007,"NY","CA"
"6942","New York","Colorado",3837,2007,"NY","CO"
"6943","New York","Connecticut",11674,2007,"NY","CT"
"6944","New York","Delaware",706,2007,"NY","DE"
"6945","New York","District of Columbia",5277,2007,"NY","DC"
"6946","New York","Florida",34951,2007,"NY","FL"
"6947","New York","Georgia",8570,2007,"NY","GA"
"6948","New York","Hawaii",1170,2007,"NY","HI"
"6949","New York","Idaho",936,2007,"NY","ID"
"6950","New York","Illinois",8569,2007,"NY","IL"
"6951","New York","Indiana",2350,2007,"NY","IN"
"6952","New York","Iowa",446,2007,"NY","IA"
"6953","New York","Kansas",964,2007,"NY","KS"
"6954","New York","Kentucky",1668,2007,"NY","KY"
"6955","New York","Louisiana",1441,2007,"NY","LA"
"6956","New York","Maine",2366,2007,"NY","ME"
"6957","New York","Maryland",8332,2007,"NY","MD"
"6958","New York","Massachusetts",16390,2007,"NY","MA"
"6959","New York","Michigan",4188,2007,"NY","MI"
"6960","New York","Minnesota",1570,2007,"NY","MN"
"6961","New York","Mississippi",404,2007,"NY","MS"
"6962","New York","Missouri",2549,2007,"NY","MO"
"6963","New York","Montana",376,2007,"NY","MT"
"6964","New York","Nebraska",1671,2007,"NY","NE"
"6965","New York","Nevada",1607,2007,"NY","NV"
"6966","New York","New Hampshire",2635,2007,"NY","NH"
"6967","New York","New Jersey",32988,2007,"NY","NJ"
"6968","New York","New Mexico",1363,2007,"NY","NM"
"6969","New York","North Carolina",12468,2007,"NY","NC"
"6970","New York","North Dakota",0,2007,"NY","ND"
"6971","New York","Ohio",6321,2007,"NY","OH"
"6972","New York","Oklahoma",654,2007,"NY","OK"
"6973","New York","Oregon",2423,2007,"NY","OR"
"6974","New York","Pennsylvania",22598,2007,"NY","PA"
"6975","New York","Puerto Rico",5580,2007,"NY","PR"
"6976","New York","Rhode Island",2063,2007,"NY","RI"
"6977","New York","South Carolina",2735,2007,"NY","SC"
"6978","New York","South Dakota",196,2007,"NY","SD"
"6979","New York","Tennessee",1979,2007,"NY","TN"
"6980","New York","Texas",7824,2007,"NY","TX"
"6981","New York","Utah",823,2007,"NY","UT"
"6982","New York","Vermont",5617,2007,"NY","VT"
"6983","New York","Virginia",9609,2007,"NY","VA"
"6984","New York","Washington",3231,2007,"NY","WA"
"6985","New York","West Virginia",703,2007,"NY","WV"
"6986","New York","Wisconsin",2209,2007,"NY","WI"
"6987","New York","Wyoming",72,2007,"NY","WY"
"6988","North Carolina","Alabama",3817,2007,"NC","AL"
"6989","North Carolina","Alaska",961,2007,"NC","AK"
"6990","North Carolina","Arizona",3613,2007,"NC","AZ"
"6991","North Carolina","Arkansas",2316,2007,"NC","AR"
"6992","North Carolina","California",15680,2007,"NC","CA"
"6993","North Carolina","Colorado",3198,2007,"NC","CO"
"6994","North Carolina","Connecticut",4336,2007,"NC","CT"
"6995","North Carolina","Delaware",2771,2007,"NC","DE"
"6996","North Carolina","District of Columbia",3833,2007,"NC","DC"
"6997","North Carolina","Florida",44954,2007,"NC","FL"
"6998","North Carolina","Georgia",17856,2007,"NC","GA"
"6999","North Carolina","Hawaii",2961,2007,"NC","HI"
"7000","North Carolina","Idaho",480,2007,"NC","ID"
"7001","North Carolina","Illinois",5387,2007,"NC","IL"
"7002","North Carolina","Indiana",4970,2007,"NC","IN"
"7003","North Carolina","Iowa",569,2007,"NC","IA"
"7004","North Carolina","Kansas",3145,2007,"NC","KS"
"7005","North Carolina","Kentucky",2975,2007,"NC","KY"
"7006","North Carolina","Louisiana",3107,2007,"NC","LA"
"7007","North Carolina","Maine",1699,2007,"NC","ME"
"7008","North Carolina","Maryland",14508,2007,"NC","MD"
"7009","North Carolina","Massachusetts",5669,2007,"NC","MA"
